LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q4,Q4-2013,EUR,Euro,6,Millions,,,7281.72,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q1,Q1-2014,EUR,Euro,6,Millions,,,6815.12,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q2,Q2-2014,EUR,Euro,6,Millions,,,7545.01,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q3,Q3-2014,EUR,Euro,6,Millions,,,7471.06,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q4,Q4-2014,EUR,Euro,6,Millions,,,7403.44,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q1,Q1-2015,EUR,Euro,6,Millions,,,6823.41,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q2,Q2-2015,EUR,Euro,6,Millions,,,7349.7,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q3,Q3-2015,EUR,Euro,6,Millions,,,7551,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q4,Q4-2015,EUR,Euro,6,Millions,,,7544.31,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q1,Q1-2016,EUR,Euro,6,Millions,,,7132.5,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q2,Q2-2016,EUR,Euro,6,Millions,,,7797.53,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q3,Q3-2016,EUR,Euro,6,Millions,,,7916.7,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q4,Q4-2016,EUR,Euro,6,Millions,,,7943.07,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q1,Q1-2017,EUR,Euro,6,Millions,,,7659.25,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q2,Q2-2017,EUR,Euro,6,Millions,,,8359.59,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q3,Q3-2017,EUR,Euro,6,Millions,,,8707.72,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q4,Q4-2017,EUR,Euro,6,Millions,,,8862.16,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,EUR,Euro,6,Millions,,,8320.49,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,EUR,Euro,6,Millions,,,8961.4,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,EUR,Euro,6,Millions,,,9292.69,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,EUR,Euro,6,Millions,,,9386.65,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,EUR,Euro,6,Millions,,,8710.46,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,EUR,Euro,6,Millions,,,9501.6,,
SVN,Slovenia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,EUR,Euro,6,Millions,,,9816.84,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1959-Q3,Q3-1959,AUD,Australian Dollar,6,Millions,,,2701,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1959-Q4,Q4-1959,AUD,Australian Dollar,6,Millions,,,2981,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1960-Q1,Q1-1960,AUD,Australian Dollar,6,Millions,,,2772,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1960-Q2,Q2-1960,AUD,Australian Dollar,6,Millions,,,2962,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1960-Q3,Q3-1960,AUD,Australian Dollar,6,Millions,,,2964,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1960-Q4,Q4-1960,AUD,Australian Dollar,6,Millions,,,3224,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1961-Q1,Q1-1961,AUD,Australian Dollar,6,Millions,,,2921,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1961-Q2,Q2-1961,AUD,Australian Dollar,6,Millions,,,3063,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1961-Q3,Q3-1961,AUD,Australian Dollar,6,Millions,,,3039,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1961-Q4,Q4-1961,AUD,Australian Dollar,6,Millions,,,3278,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1962-Q1,Q1-1962,AUD,Australian Dollar,6,Millions,,,3050,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1962-Q2,Q2-1962,AUD,Australian Dollar,6,Millions,,,3257,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1962-Q3,Q3-1962,AUD,Australian Dollar,6,Millions,,,3222,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1962-Q4,Q4-1962,AUD,Australian Dollar,6,Millions,,,3516,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1963-Q1,Q1-1963,AUD,Australian Dollar,6,Millions,,,3255,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1963-Q2,Q2-1963,AUD,Australian Dollar,6,Millions,,,3466,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1963-Q3,Q3-1963,AUD,Australian Dollar,6,Millions,,,3495,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1963-Q4,Q4-1963,AUD,Australian Dollar,6,Millions,,,3780,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1964-Q1,Q1-1964,AUD,Australian Dollar,6,Millions,,,3524,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1964-Q2,Q2-1964,AUD,Australian Dollar,6,Millions,,,3794,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1964-Q3,Q3-1964,AUD,Australian Dollar,6,Millions,,,3809,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1964-Q4,Q4-1964,AUD,Australian Dollar,6,Millions,,,4190,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1965-Q1,Q1-1965,AUD,Australian Dollar,6,Millions,,,3859,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1965-Q2,Q2-1965,AUD,Australian Dollar,6,Millions,,,4101,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1965-Q3,Q3-1965,AUD,Australian Dollar,6,Millions,,,4160,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1965-Q4,Q4-1965,AUD,Australian Dollar,6,Millions,,,4515,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1966-Q1,Q1-1966,AUD,Australian Dollar,6,Millions,,,4119,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1966-Q2,Q2-1966,AUD,Australian Dollar,6,Millions,,,4392,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1966-Q3,Q3-1966,AUD,Australian Dollar,6,Millions,,,4481,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1966-Q4,Q4-1966,AUD,Australian Dollar,6,Millions,,,4879,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1967-Q1,Q1-1967,AUD,Australian Dollar,6,Millions,,,4522,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1967-Q2,Q2-1967,AUD,Australian Dollar,6,Millions,,,4800,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1967-Q3,Q3-1967,AUD,Australian Dollar,6,Millions,,,4902,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1967-Q4,Q4-1967,AUD,Australian Dollar,6,Millions,,,5362,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1968-Q1,Q1-1968,AUD,Australian Dollar,6,Millions,,,5032,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1968-Q2,Q2-1968,AUD,Australian Dollar,6,Millions,,,5243,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1968-Q3,Q3-1968,AUD,Australian Dollar,6,Millions,,,5276,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1968-Q4,Q4-1968,AUD,Australian Dollar,6,Millions,,,5819,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1969-Q1,Q1-1969,AUD,Australian Dollar,6,Millions,,,5412,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1969-Q2,Q2-1969,AUD,Australian Dollar,6,Millions,,,5796,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1969-Q3,Q3-1969,AUD,Australian Dollar,6,Millions,,,5893,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1969-Q4,Q4-1969,AUD,Australian Dollar,6,Millions,,,6485,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1970-Q1,Q1-1970,AUD,Australian Dollar,6,Millions,,,6000,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1970-Q2,Q2-1970,AUD,Australian Dollar,6,Millions,,,6432,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1970-Q3,Q3-1970,AUD,Australian Dollar,6,Millions,,,6534,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1970-Q4,Q4-1970,AUD,Australian Dollar,6,Millions,,,7207,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1971-Q1,Q1-1971,AUD,Australian Dollar,6,Millions,,,6690,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1971-Q2,Q2-1971,AUD,Australian Dollar,6,Millions,,,7150,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1971-Q3,Q3-1971,AUD,Australian Dollar,6,Millions,,,7380,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1971-Q4,Q4-1971,AUD,Australian Dollar,6,Millions,,,7984,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1972-Q1,Q1-1972,AUD,Australian Dollar,6,Millions,,,7448,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1972-Q2,Q2-1972,AUD,Australian Dollar,6,Millions,,,7913,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1972-Q3,Q3-1972,AUD,Australian Dollar,6,Millions,,,8095,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1972-Q4,Q4-1972,AUD,Australian Dollar,6,Millions,,,8821,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1973-Q1,Q1-1973,AUD,Australian Dollar,6,Millions,,,8333,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1973-Q2,Q2-1973,AUD,Australian Dollar,6,Millions,,,9126,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1973-Q3,Q3-1973,AUD,Australian Dollar,6,Millions,,,9486,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1973-Q4,Q4-1973,AUD,Australian Dollar,6,Millions,,,10547,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1974-Q1,Q1-1974,AUD,Australian Dollar,6,Millions,,,10014,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1974-Q2,Q2-1974,AUD,Australian Dollar,6,Millions,,,10947,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1974-Q3,Q3-1974,AUD,Australian Dollar,6,Millions,,,11939,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1974-Q4,Q4-1974,AUD,Australian Dollar,6,Millions,,,13288,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1975-Q1,Q1-1975,AUD,Australian Dollar,6,Millions,,,12694,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1975-Q2,Q2-1975,AUD,Australian Dollar,6,Millions,,,13842,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1975-Q3,Q3-1975,AUD,Australian Dollar,6,Millions,,,14301,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1975-Q4,Q4-1975,AUD,Australian Dollar,6,Millions,,,15778,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1976-Q1,Q1-1976,AUD,Australian Dollar,6,Millions,,,14985,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1976-Q2,Q2-1976,AUD,Australian Dollar,6,Millions,,,16306,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1976-Q3,Q3-1976,AUD,Australian Dollar,6,Millions,,,16882,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1976-Q4,Q4-1976,AUD,Australian Dollar,6,Millions,,,18556,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1977-Q1,Q1-1977,AUD,Australian Dollar,6,Millions,,,17255,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1977-Q2,Q2-1977,AUD,Australian Dollar,6,Millions,,,18624,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1977-Q3,Q3-1977,AUD,Australian Dollar,6,Millions,,,19029,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1977-Q4,Q4-1977,AUD,Australian Dollar,6,Millions,,,20557,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1978-Q1,Q1-1978,AUD,Australian Dollar,6,Millions,,,19148,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1978-Q2,Q2-1978,AUD,Australian Dollar,6,Millions,,,20747,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1978-Q3,Q3-1978,AUD,Australian Dollar,6,Millions,,,21158,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1978-Q4,Q4-1978,AUD,Australian Dollar,6,Millions,,,22685,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1979-Q1,Q1-1979,AUD,Australian Dollar,6,Millions,,,21303,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1979-Q2,Q2-1979,AUD,Australian Dollar,6,Millions,,,22718,,
AUS,Australia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1979-Q3,Q3-1979,AUD,Australian Dollar,6,Millions,,,23295,,
